Customer_ID,Attr1_Dummy1,Attr1_Dummy2,Attr1_Dummy3,Attr2_Trans,Attr3_dummy1,Attr3_dummy2,Attr3_dummy3,Attr3_dummy4,Attr4_Dummy1,Attr4_Dummy2,Attr4_Dummy3,Attr4_Dummy4,Attr4_Dummy5,Attr4_Dummy6,Attr5_Dummy1,Attr5_Dummy2,Attr6_Dummy1,Attr6_Dummy2,Attr6_Dummy3,Attr6_Dummy4,Attr7_Dummy1,Attr7_Dummy2,Attr7_Dummy3,Attr7_Dummy4,Attr8,Attr9_Dummy1,Attr9_Dummy2,Attr9_Dummy3,Attr10_Dummy1,Attr10_Dummy2,Attr11,Attr12_Dummy1,Attr12_Dummy2,Attr12_Dummy3,Attr13,Attr14_Dummy,Attr15_Dummy,Attr16,Attr17_Dummy1,Attr17_Dummy2,Attr17_Dummy3,Attr18,Attr19_Dummy,Attr20,Default_On_Payment,Count
102899,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,4,1,0,0,33,1,1,1,0,1,0,1,0,A201,0,1
102900,1,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,42,0,0,1,0,0,0,1,0,A201,1,1
102901,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4,0,1,0,43,1,1,1,0,0,0,1,1,A201,1,1
102902,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,4,1,0,0,44,0,0,2,0,0,0,1,1,A201,0,1
102903,0,0,0,36,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,4,0,0,1,42,0,1,2,0,0,0,1,0,A201,0,1
102904,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,2,1,0,0,40,0,1,1,0,0,0,1,1,A201,0,1
102905,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,36,0,0,1,0,0,1,1,1,A201,0,1
102906,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,20,0,1,1,0,0,1,2,1,A201,0,1
102907,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,2,1,0,0,24,0,0,1,0,1,0,1,0,A202,0,1
102908,0,1,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,27,0,0,1,0,0,0,1,0,A201,0,1
102909,0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,46,0,0,2,0,1,0,1,0,A201,0,1
102910,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,33,0,0,1,0,1,0,1,0,A201,0,1
102911,0,0,0,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,1,0,0,34,0,0,2,0,0,0,1,0,A201,0,1
102912,0,1,0,24,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,4,0,0,0,25,1,0,1,0,1,0,1,0,A201,1,1
102913,0,1,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,4,0,0,0,25,0,0,1,0,0,0,1,0,A201,0,1
102914,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,28,0,0,1,0,0,0,1,1,A201,0,1
102915,1,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,31,0,1,1,0,0,0,1,1,A201,1,1
102916,0,1,0,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,32,1,0,1,0,0,1,1,1,A202,1,1
102917,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,32,0,0,1,0,0,0,2,0,A201,0,1
102918,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,1,60,1,0,1,0,0,1,1,1,A201,1,1
102919,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,33,0,0,1,0,0,0,1,0,A201,1,1
102920,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,1,0,39,0,1,1,0,0,1,1,1,A201,1,1
102921,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,1,28,0,0,2,0,0,0,1,0,A201,0,1
102922,0,0,0,48,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,37,0,0,1,0,0,1,1,1,A201,0,1
102923,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,1,0,22,0,1,1,0,0,0,1,0,A201,1,1
102924,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,1,0,30,0,1,1,0,0,0,2,1,A201,0,1
102925,1,0,0,24,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,55,1,0,1,0,0,0,1,1,A201,1,1
102926,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,46,1,0,2,0,0,0,1,1,A201,1,1
102927,1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,1,0,21,0,1,1,0,0,0,1,0,A201,0,1
102928,1,0,0,48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,1,39,1,1,3,0,0,0,2,1,A201,1,1
102929,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,0,0,58,0,0,1,0,0,0,1,1,A201,0,1
102930,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,43,0,0,2,0,1,0,2,0,A201,0,1
102931,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,0,1,0,24,0,0,1,0,1,0,1,0,A202,0,1
102932,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,0,0,22,0,0,1,0,0,0,1,1,A201,1,1
102933,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,30,0,0,2,0,0,0,1,0,A201,0,1
102934,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,4,0,1,0,42,0,0,2,0,0,0,2,1,A201,0,1
102935,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,23,1,0,1,0,0,0,1,0,A201,0,1
102936,0,1,0,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,3,0,0,1,30,1,0,2,0,0,1,1,0,A201,1,1
102937,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,28,0,0,1,0,1,0,1,0,A201,1,1
102938,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,30,0,1,1,0,0,1,1,1,A201,0,1
102939,0,1,0,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,42,0,1,1,0,0,0,1,0,A201,1,1
102940,0,0,0,24,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,1,0,46,0,0,2,0,0,1,2,1,A201,0,1
102941,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,0,1,0,45,0,0,1,0,0,1,2,1,A201,0,1
102942,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,31,0,0,1,0,1,0,2,0,A202,0,1
102943,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,2,0,0,0,31,1,0,1,0,0,0,1,1,A201,0,1
102944,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,42,0,0,3,0,1,0,2,0,A201,0,1
102945,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,1,0,1,0,46,0,1,1,0,0,0,1,0,A201,0,1
102946,0,1,0,48,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,30,0,0,2,0,0,0,1,0,A201,0,1
102947,1,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,1,30,0,1,1,0,0,0,2,1,A201,1,1
102948,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,4,0,0,1,38,0,0,1,0,0,1,1,1,A201,0,1
102949,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,1,0,1,0,43,0,0,1,0,1,0,2,0,A201,1,1
102950,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,31,0,0,2,0,0,0,1,0,A201,1,1
102951,0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,3,0,0,0,40,0,0,3,1,0,0,2,1,A201,0,1
102952,1,0,0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,24,0,0,2,0,0,0,1,1,A201,1,1
102953,0,1,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,4,0,0,0,28,0,1,1,0,0,0,1,0,A201,1,1
102954,0,0,0,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0,0,0,26,0,0,2,0,0,1,1,1,A201,1,1
102955,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,4,0,1,0,29,0,0,1,0,0,0,1,1,A201,0,1
102956,1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,57,0,1,2,0,0,1,1,1,A201,0,1
102957,0,0,1,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,1,0,49,1,0,2,0,1,0,1,0,A201,0,1
102958,0,1,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,1,0,0,37,0,0,3,0,1,0,1,0,A201,0,1
102959,1,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,45,0,0,1,0,1,0,1,0,A201,1,1
102960,0,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,1,30,0,1,1,0,0,0,1,0,A201,0,1
102961,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,1,0,0,30,0,1,2,0,0,0,1,0,A201,0,1
102962,0,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,47,0,0,2,0,0,0,1,0,A201,0,1
102963,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,1,29,0,0,1,0,0,0,1,0,A201,0,1
102964,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,35,1,0,2,0,0,0,1,1,A201,1,1
102965,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,1,0,22,0,0,1,0,1,0,1,0,A201,0,1
102966,0,1,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,26,0,0,1,0,0,0,1,0,A201,0,1
102967,0,1,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,23,0,0,2,0,1,0,1,0,A201,1,1
102968,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,0,0,54,1,1,1,0,0,1,1,1,A201,0,1
102969,0,0,0,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,4,0,1,0,29,0,1,1,0,0,0,1,1,A201,0,1
102970,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,40,0,0,2,0,1,0,2,0,A201,0,1
102971,0,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,22,0,0,1,0,0,0,1,0,A201,0,1
102972,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,43,0,0,1,0,1,0,2,0,A201,0,1
102973,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,4,0,0,1,29,0,1,2,1,0,0,1,0,A201,1,1
102974,1,0,0,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,4,0,0,1,36,0,1,1,0,0,0,1,0,A201,1,1
102975,0,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,33,0,0,1,0,0,0,1,1,A201,0,1
102976,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,57,0,0,1,0,1,0,1,0,A201,0,1
102977,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,1,0,0,60,0,0,1,0,0,0,1,0,A201,0,1
102978,0,1,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,0,1,0,42,0,0,2,0,0,0,1,0,A201,0,1
102979,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,47,0,0,2,0,1,0,2,0,A201,1,1
102980,0,1,0,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,1,0,25,0,1,1,0,0,0,1,0,A201,1,1
102981,0,1,0,36,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,49,0,0,1,0,0,0,1,0,A201,1,1
102982,0,0,0,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,33,1,1,1,0,0,1,1,1,A201,1,1
102983,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,28,1,0,1,0,0,1,1,1,A201,0,1
102984,1,0,0,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,26,0,0,1,0,0,0,2,0,A201,1,1
102985,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,30,0,0,2,0,1,0,1,0,A201,0,1
102986,1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,1,0,25,0,1,2,0,0,0,1,0,A201,0,1
102987,0,0,1,48,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,33,0,0,2,0,0,0,1,0,A201,0,1
102988,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,4,1,0,0,60,0,0,1,0,0,0,1,0,A201,0,1
102989,1,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,1,29,0,1,1,0,0,1,1,1,A201,0,1
102990,0,1,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,1,0,48,0,0,2,0,1,0,1,0,A201,0,1
102991,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,37,0,0,2,0,1,0,2,0,A201,0,1
102992,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,34,1,0,1,0,1,0,2,0,A201,0,1
102993,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,4,0,0,0,23,0,1,2,0,1,0,1,0,A201,0,1
102994,1,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,1,0,30,0,0,1,0,0,1,1,1,A201,0,1
102995,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,3,0,0,0,50,0,0,1,0,0,0,1,1,A201,0,1
102996,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,4,1,0,0,31,0,0,1,0,1,0,1,0,A201,0,1
102997,1,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,1,0,40,0,0,1,0,0,1,1,1,A201,0,1
102998,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,38,0,0,1,0,0,0,1,0,A201,0,1
102999,1,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,23,0,1,1,0,0,0,1,1,A201,1,1
103000,0,1,0,48,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,27,0,0,1,0,0,0,1,0,A201,0,1
103001,1,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,1,0,0,60,0,0,2,0,0,0,1,1,A201,0,1
103002,0,1,0,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,22,0,0,1,0,0,0,1,0,A201,0,1
103003,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,49,0,0,1,0,1,0,2,0,A201,0,1
103004,1,0,0,48,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,4,0,1,0,45,0,1,1,0,0,0,2,0,A201,0,1
103005,1,0,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,53,0,1,2,0,0,0,2,0,A201,1,1
103006,0,0,0,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,1,35,0,1,1,0,1,0,2,1,A201,0,1
103007,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,4,0,1,0,53,0,0,1,0,0,0,1,0,A201,0,1
103008,0,1,0,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,35,0,1,1,0,0,1,1,1,A201,0,1
103009,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,4,1,0,0,60,0,0,1,0,1,0,1,0,A201,0,1
103010,0,1,0,36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,2,0,0,0,28,0,0,2,0,0,1,1,0,A201,1,1
103011,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,25,0,1,1,0,0,0,1,0,A201,1,1
103012,1,0,0,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,1,0,24,0,1,1,0,0,0,1,0,A201,1,1
103013,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22,0,0,1,0,0,0,1,1,A201,0,1
103014,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,60,0,0,2,0,1,0,1,0,A201,1,1
103015,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,28,0,1,1,0,0,0,1,0,A201,0,1
103016,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,32,0,0,1,0,1,0,1,0,A201,1,1
103017,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,1,0,53,0,0,2,0,0,0,1,0,A201,0,1
103018,1,0,0,36,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,0,0,0,25,1,0,3,0,0,0,1,0,A201,0,1
103019,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,0,1,44,0,1,1,0,0,1,1,1,A201,1,1
103020,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,31,0,0,1,0,0,0,2,1,A201,0,1
103021,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,48,0,0,3,0,0,0,1,1,A201,0,1
103022,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,44,0,1,1,0,0,0,2,0,A201,0,1
103023,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,48,0,1,2,0,1,0,2,0,A202,0,1
103024,0,1,0,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,1,0,44,0,0,1,0,0,0,1,0,A201,0,1
103025,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,26,0,0,2,0,0,0,1,0,A202,0,1
103026,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,36,1,0,1,0,1,0,1,1,A201,0,1
103027,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,4,0,0,0,39,0,0,1,0,1,0,1,0,A201,0,1
103028,0,0,1,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,3,1,0,0,42,0,1,2,0,0,0,1,0,A201,0,1
103029,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,0,0,34,0,0,1,0,0,0,1,0,A201,0,1
103030,1,0,0,60,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,60,0,0,2,0,0,0,1,1,A201,1,1
103031,0,1,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,3,1,0,0,36,1,0,1,0,0,0,1,1,A201,0,1
103032,1,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,27,1,0,1,0,0,0,1,0,A201,0,1
103033,0,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,30,0,0,2,0,0,0,1,1,A201,0,1
103034,0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,0,1,57,0,1,1,0,1,0,1,0,A201,0,1
103035,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,0,33,1,0,1,0,0,1,1,1,A201,0,1
103036,0,1,0,48,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,1,0,25,0,0,2,0,1,0,1,0,A201,1,1
103037,0,0,0,48,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,31,1,1,1,0,0,0,1,1,A201,0,1
103038,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,1,0,0,37,1,0,1,0,0,0,1,0,A201,1,1
103039,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,37,0,0,1,0,0,0,1,1,A201,0,1
